days_data,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua_and_Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia_and_Herzegovina,Botswana,Brazil,British_Virgin_Islands,Brunei_Darussalam,Bulgaria,Burkina_Faso,Burundi,Cambodia,Cameroon,Canada,Cape_Verde,Cases_on_an_international_conveyance_Japan,Cayman_Islands,Central_African_Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa_Rica,Cote_dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Democratic_Republic_of_the_Congo,Denmark,Djibouti,Dominica,Dominican_Republic,Ecuador,Egypt,El_Salvador,Equatorial_Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland_Islands_(Malvinas),Faroe_Islands,Fiji,Finland,France,French_Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guinea_Bissau,Guyana,Haiti,Holy_See,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle_of_Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New_Caledonia,New_Zealand,Nicaragua,Niger,Nigeria,North_Macedonia,Northern_Mariana_Islands,Norway,Oman,Pakistan,Palestine,Panama,Papua_New_Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto_Rico,Qatar,Romania,Russia,Rwanda,Saint_Kitts_and_Nevis,Saint_Lucia,Saint_Vincent_and_the_Grenadines,San_Marino,Sao_Tome_and_Principe,Saudi_Arabia,Senegal,Serbia,Seychelles,Sierra_Leone,Singapore,Sint_Maarten,Slovakia,Slovenia,Somalia,South_Africa,South_Korea,South_Sudan,Spain,Sri_Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor_Leste,Togo,Trinidad_and_Tobago,Tunisia,Turkey,Turks_and_Caicos_islands,Uganda,Ukraine,United_Arab_Emirates,United_Kingdom,United_Republic_of_Tanzania,United_States_of_America,United_States_Virgin_Islands,Uruguay,Uzbekistan,Venezuela,Vietnam,Western_Sahara,Yemen,Zambia,Zimbabwe
53,0,0,0,null,null,null,null,0,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,0,null,0.001,null,0,null,0,0,0,null,0,0,0,null,0.211,null,null,null,0.001,0,0,null,null,0,null,0,null,null,0.001,0,0,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,0,0,0,0,null,0,null,null,null,0,null,null,0,0,null,null,0.002,0,0,null,null,0,0.001,null,0.001,null,null,0,0.001,0,null,null,null,0,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,0,0.002,null,0,0.001,0,0,0.002,null,0,0,0,null,null,null,null,0,null,0.001,0,0.001,null,null,0,null,0,0.001,null,0,0,null,0,0,null,null,0,0,null,0,null,0,null,null,0,0,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
54,0,0,0,null,null,null,null,0,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,0,0,null,null,0,null,0,null,0.211,null,null,null,0.001,0,0,null,null,0,null,0,null,null,0.001,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,0,0,null,null,0.002,0,0,null,null,0,0.001,null,0.001,null,null,0,0.001,0,null,null,null,0,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,0,0.002,null,0,0.001,0,0,0.002,null,0,0,0,null,null,null,null,0,null,0.001,0,0.001,null,null,0,null,0,0.001,null,0,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,0,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
55,0,0,0,null,null,null,null,0,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,0,0,null,null,0,null,0,null,0.211,null,null,null,0.001,0,0,null,null,0,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,0,0,null,null,0.002,0,0,null,null,0,0.001,null,0.001,null,null,0,0.001,0,null,null,null,0,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,0,0.002,null,null,0.001,0,0,0.002,null,0,0,0,null,null,null,null,0,null,0.001,0,0.001,null,null,0,null,0,0.001,null,0,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,0,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
56,0,0,0,null,null,null,null,0,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,0,null,null,0,null,0,null,0.23,null,null,null,0.001,0,null,null,null,0,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,0,0,null,null,null,0,0,null,null,0,0.001,null,0.001,null,null,0,0.001,0,null,null,null,0,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,0,0.002,null,null,0.001,0,0,0.002,null,0,0,0,null,null,null,null,0,null,0.001,0,0.001,null,null,0,null,0,0.001,null,0,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,0,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
57,0,0,0,null,null,null,null,0,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,0.23,null,null,null,0.001,0,null,null,null,0,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,0,null,null,null,0.001,0,0,0.002,null,0,0,0,null,null,null,null,0,null,0.001,null,null,null,null,0,null,0,0.001,null,0,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,0,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
58,0,null,0,null,null,null,null,0,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,0.23,null,null,null,0.001,0,null,null,null,0,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,0.001,0,0,0.002,null,0,0,0,null,null,null,null,0,null,0.001,null,null,null,null,0,null,0,0.001,null,0,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
59,0,null,0,null,null,null,null,0,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,0.235,null,null,null,0.001,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,0,0.002,null,0,0,0,null,null,null,null,0,null,0.001,null,null,null,null,0,null,null,0.001,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
60,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,0.235,null,null,null,0.001,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,0,0.002,null,0,0,0,null,null,null,null,0,null,0.001,null,null,null,null,0,null,null,0.001,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
61,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,0.235,null,null,null,0.001,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,0.002,null,0,0,0,null,null,null,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
62,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,0.235,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,0.002,null,0,0,0,null,null,null,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
63,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,0.235,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,0.002,null,0,0,0,null,null,null,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
64,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,0.232,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
65,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
66,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0.001,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
67,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0.001,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
68,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0.001,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
69,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0.001,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
70,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0.001,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
71,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0.002,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
72,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0,null,null,0,null,null,null,null,null,0,null,0.001,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0.002,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
73,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0,null,null,0,null,null,null,null,null,0,null,0.001,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0.002,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
74,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0.001,null,null,0,null,null,null,null,null,0,null,0.001,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0.002,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
75,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0.001,null,null,0,null,null,null,null,null,0,null,0.001,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0.003,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
76,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0.001,null,null,0,null,null,null,null,null,0,null,0.001,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0.003,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
77,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0.001,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0.001,null,null,0,null,null,null,null,null,0,null,0.001,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0.003,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
78,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0.001,0,0,0,0,0,null,0,0,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0.001,null,null,0,null,null,null,null,null,0,null,0.001,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0.003,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
79,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0.001,0,0,0,0,0,null,0,0.001,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0.002,null,null,0,null,null,null,null,null,0,null,0.001,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0.003,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
80,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0.001,0,0,0,0,0,null,0,0.001,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0.002,null,null,0,null,null,null,null,null,0,null,0.001,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0.004,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
81,0,null,0,null,null,null,null,null,0,null,0,0,0,null,0,null,null,0,0,null,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,0,null,0,null,null,0,0,0,null,null,null,0,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0.001,0,0,0,0,0,null,0,0.001,null,0,null,null,null,null,null,0,null,null,null,0,null,null,null,0,0.002,null,null,0,null,null,null,null,null,0,null,0.001,null,null,null,null,null,null,null,0,0,null,0,null,null,0,0,null,0,0,0,null,null,null,null,null,0,null,null,null,0,0,0,null,null,null,null,0.004,null,null,null,null,null,null,0,null,null,null,null,null,0,null,0,0,null,null,0,0,null,0,null,0,null,null,null,null,null,null,null,null,0,0,null,0,null,null,null,null,0,null,null,null,null
